product_id,card_name,set_code,card_number,rarity,card_type,printing,market_price,low_price,snapshot_date
548437,Trafalgar Law (Winner Pack Vol. 7),OP-PR,P-017,PR,Character,Foil,8.16,7.17,2026-05-04
607971,Sanji (Winner Pack 2025 Vol. 1),OP-PR,EB01-014,R,Character,Foil,8.13,7.0,2026-05-04
623071,Yamato (Illustration Box Vol.2),OP-PR,ST13-016,C,Character,Foil,8.1,6.0,2026-05-04
649692,Sabo (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP10-049,R,Character,Foil,8.06,7.25,2026-05-04
623068,Black Maria (Illustration Box Vol.2),OP-PR,OP08-074,SR,Character,Foil,8.02,6.0,2026-05-04
593448,DON!! Card (Portgas.D.Ace) (Devil Fruits Collection Vol. 2),OP-PR,,DON!!,DON!!,Foil,7.99,5.99,2026-05-04
668189,Baby 5 (Winner Pack 2026 Vol. 1),OP-PR,OP12-112,R,Character,Foil,7.98,7.2,2026-05-04
510707,Mr.2.Bon.Kurei (Bentham) (Store Championship Participation Pack Vol. 2),OP-PR,OP01-084,PR,Character,Foil,7.93,6.0,2026-05-04
482230,Jack (Online Regional 2023) [Participant],OP-PR,ST04-008,PR,Character,Foil,7.91,14.84,2026-05-04
485268,Franky - ST01-010 (Alternate Art),OP-PR,ST01-010,PR,Character,Foil,7.77,7.0,2026-05-04
514192,Spandam (Offline Regional 2023) [Participant],OP-PR,OP03-086,PR,Character,Foil,7.7,7.0,2026-05-04
518696,Usopp (Sealed Battle Kit Vol. 1),OP-PR,P-049,PR,Character,Normal,7.67,6.39,2026-05-04
525328,Sentomaru (CS 2023 Celebration Pack),OP-PR,ST03-007,C,Character,Foil,7.65,6.22,2026-05-04
565288,Monkey.D.Luffy (Treasure Booster Set),OP-PR,ST10-006,SR,Character,Foil,7.65,5.69,2026-05-04
525332,Who's.Who (CS 2023 Celebration Pack),OP-PR,ST04-010,C,Character,Foil,7.62,4.81,2026-05-04
580045,Fukurou (CS 2024 Celebration Pack),OP-PR,OP03-088,UC,Character,Foil,7.54,7.49,2026-05-04
648091,Dracule Mihawk (Seven Warlords of the Sea Binder Set),OP-PR,OP07-044,C,Character,Foil,7.54,6.5,2026-05-04
518692,Monkey.D.Luffy (Leader Pack - Live Action) (Sealed Battle 2023 Vol. 1),OP-PR,,PR,Leader,Normal,7.49,6.46,2026-05-04
619195,Spandine (Offline Regional Participation Pack 2025 Vol.1),OP-PR,EB01-043,R,Character,Normal,7.45,8.16,2026-05-04
583736,Charlotte Pudding (Winner Pack 2024 Oct.-Dec.),OP-PR,OP03-112,R,Character,Foil,7.44,6.99,2026-05-04
525668,DON!! Card (Young Luffy) (Devil Fruits Collection Vol. 1),OP-PR,,DON!!,DON!!,Foil,7.38,4.68,2026-05-04
525297,Tsuru (CS 2023 Event Pack),OP-PR,OP02-106,UC,Character,Foil,7.27,6.5,2026-05-04
525307,Izo (CS 2023 Celebration Pack),OP-PR,OP01-033,UC,Character,Foil,7.24,5.0,2026-05-04
499433,Yamato (Judge),OP-PR,OP02-042,PR,Character,Foil,7.12,4.51,2026-05-04
544622,Zoro-Juurou (Judge Pack Vol. 3),OP-PR,OP05-067,R,Character,Foil,7.12,6.0,2026-05-04
594592,Enel (Sound Loader Vol. 2),OP-PR,OP05-098,L,Leader,Foil,7.12,5.88,2026-05-04
503250,Tashigi (Winner Pack Vol. 4),OP-PR,ST06-006,C,Character,Foil,7.11,4.12,2026-05-04
657827,Hina (Premium Card Collection -Best Selection Vol. 5-),OP-PR,OP12-051,UC,Character,Foil,7.06,5.94,2026-05-04
626675,Portgas.D.Ace (Premium Card Collection -Best Selection Vol. 3-),OP-PR,P-074,PR,Character,Foil,7.01,5.99,2026-05-04
657828,Kuina (Premium Card Collection -Best Selection Vol. 5-),OP-PR,OP12-026,UC,Character,Foil,7.01,5.75,2026-05-04
552137,Monkey.D.Luffy (Sealed Battle 2024 Vol. 2),OP-PR,,L,Leader,Foil,7.0,4.9,2026-05-04
544776,"Eustass""Captain""Kid (Offline Regional 2024 Vol. 2) [Participant]",OP-PR,P-003,PR,Character,Foil,6.98,6.49,2026-05-04
485264,Usopp - ST01-002 (Alternate Art),OP-PR,ST01-002,PR,Character,Foil,6.96,6.85,2026-05-04
649622,Carrot (CS 25-26 Event Pack),OP-PR,P-070,PR,Character,Foil,6.95,6.25,2026-05-04
622597,Scratchmen Apoo (Winner Pack 2025 Vol. 2),OP-PR,EB01-015,R,Character,Foil,6.9,4.99,2026-05-04
657826,Hair Removal Fist (Premium Card Collection -Best Selection Vol. 5-),OP-PR,OP12-098,UC,Event,Foil,6.88,5.92,2026-05-04
514198,Charlotte Chiffon (Offline Regional 2023) [Participant],OP-PR,OP03-109,PR,Character,Foil,6.83,6.31,2026-05-04
483189,Jack (Offline Regional 2023) [Participant],OP-PR,ST04-008,PR,Character,Foil,6.82,5.68,2026-05-04
655973,Bartholomew Kuma (Winner Pack 2025 Vol. 4),OP-PR,OP09-108,UC,Character,Foil,6.62,5.2,2026-05-04
666569,Urouge (Online Regional Participation Pack 2025 Vol.1),OP-PR,OP07-021,R,Character,Foil,6.62,4.01,2026-05-04
648104,Gecko Moria (Seven Warlords of the Sea Binder Set),OP-PR,ST03-004,C,Character,Foil,6.61,5.07,2026-05-04
564140,Uta - ST05-004 (Premium Card Collection -Uta-),OP-PR,ST05-004,SR,Character,Foil,6.55,6.91,2026-05-04
504478,Brook (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,ST01-011,C,Character,Foil,6.51,5.0,2026-05-04
518697,Sanji (Sealed Battle Kit Vol. 1),OP-PR,P-050,PR,Character,Normal,6.51,4.0,2026-05-04
649693,Perona (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP10-092,C,Character,Foil,6.49,5.69,2026-05-04
567117,"Eustass""Captain""Kid (Premium Card Collection -Leader Collection-)",OP-PR,ST02-001,L,Leader,Foil,6.48,5.83,2026-05-04
583768,Koala (Event Pack Vol. 5),OP-PR,P-069,PR,Character,Foil,6.38,4.5,2026-05-04
648096,Donquixote Doflamingo (Seven Warlords of the Sea Binder Set),OP-PR,OP07-048,UC,Character,Foil,6.38,4.4,2026-05-04
525667,DON!! Card (Luffy vs. Crocodile) (Devil Fruits Collection Vol. 1),OP-PR,,DON!!,DON!!,Foil,6.34,5.18,2026-05-04
649685,Kalgara (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP08-099,C,Character,Foil,6.32,4.01,2026-05-04
588172,Tony Tony.Chopper (ST15 - ST20 Release Event Pack),OP-PR,OP02-034,UC,Character,Normal,6.31,5.78,2026-05-04
504468,Uta (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,OP01-005,R,Character,Foil,6.3,4.99,2026-05-04
668186,Kouzuki Hiyori (Winner Pack 2026 Vol. 1),OP-PR,OP12-028,R,Character,Foil,6.24,4.6,2026-05-04
537443,Kaya (Winner Pack Vol. 6),OP-PR,OP03-044,R,Character,Foil,6.22,5.65,2026-05-04
583741,Edison (Winner Pack 2024 Oct.-Dec.),OP-PR,OP07-100,C,Character,Foil,6.22,4.49,2026-05-04
657830,Let's Crash This Wedding!!! (Premium Card Collection -Best Selection Vol. 5-),OP-PR,OP11-060,R,Event,Foil,6.19,5.5,2026-05-04
661693,I Know You're Strong... So I'll Go All Out from the Very Start!!! (3rd Anniversary Treasure Campaign Pack),OP-PR,OP13-040,R,Event,Foil,6.13,4.8,2026-05-04
455825,Sengoku (Event Pack Vol. 1),OP-PR,P-032,PR,Character,Foil,6.12,5.35,2026-05-04
587228,The Billion-fold World Trichiliocosm (Premium Card Collection -Best Selection Vol. 2-),OP-PR,OP06-038,UC,Event,Foil,6.12,5.75,2026-05-04
649621,Koala (CS 25-26 Event Pack),OP-PR,P-069,PR,Character,Foil,6.11,4.99,2026-05-04
652093,O-Nami (Welcome Pack Vol. 2),OP-PR,OP06-101,R,Character,Normal,6.09,5.23,2026-05-04
510722,Helmeppo (Store Championship Participation Pack Vol. 2),OP-PR,OP03-091,PR,Character,Foil,6.05,2.99,2026-05-04
649690,Dereshi! (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP09-117,R,Event,Foil,6.0,5.6,2026-05-04
583747,Nico Robin (Judge Pack Vol. 4),OP-PR,OP05-010,UC,Character,Foil,5.97,5.0,2026-05-04
519822,Crocodile (Winner Pack Vol. 5),OP-PR,ST03-003,SR,Character,Foil,5.9,5.0,2026-05-04
619194,Judge Pack Vol. 5,OP-PR,,,,Normal,5.9,4.52,2026-05-04
552138,Boa Hancock (Sealed Battle 2024 Vol. 2),OP-PR,P-066,PR,Character,Normal,5.88,4.56,2026-05-04
586028,Nekomamushi (Offline Regional 2024 Vol. 3),OP-PR,OP06-110,UC,Character,Normal,5.83,4.98,2026-05-04
564251,Brook (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-),OP-PR,ST01-011,C,Character,Foil,5.82,5.85,2026-05-04
649623,Ulti (CS 25-26 Event Pack),OP-PR,P-077,PR,Character,Foil,5.78,4.18,2026-05-04
503247,Okiku (Winner Pack Vol. 4),OP-PR,OP01-035,R,Character,Foil,5.74,4.33,2026-05-04
564261,Shirahoshi (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-),OP-PR,OP03-116,UC,Character,Foil,5.72,5.86,2026-05-04
620148,DON!! Card (Sabo) (Special DON!! Set Vol. 3),OP-PR,,DON!!,DON!!,Foil,5.72,5.3,2026-05-04
579982,Monet (CS 2024 Event Pack),OP-PR,OP05-036,UC,Character,Foil,5.7,4.89,2026-05-04
583745,Edward Weevil (Judge Pack Vol. 4),OP-PR,EB01-023,R,Character,Foil,5.66,5.66,2026-05-04
587221,Karasu (Premium Card Collection -Best Selection Vol. 2-),OP-PR,OP05-005,R,Character,Foil,5.64,5.0,2026-05-04
483112,Tournament Pack Vol. 2,OP-PR,,,,Normal,5.62,3.99,2026-05-04
514040,Spandam (Online Regional 2023) [Participant],OP-PR,OP03-086,PR,Character,Foil,5.6,15.0,2026-05-04
509464,Sanji (Event Pack Vol. 2),OP-PR,P-034,PR,Character,Foil,5.57,4.2,2026-05-04
641240,Roronoa Zoro (Judge Pack Vol. 6),OP-PR,OP10-113,UC,Character,Foil,5.56,3.61,2026-05-04
564259,Black Maria (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-),OP-PR,ST04-011,C,Character,Foil,5.55,5.0,2026-05-04
567116,Crocodile (Premium Card Collection -Leader Collection-),OP-PR,ST03-001,L,Leader,Foil,5.55,4.3,2026-05-04
626672,Atmos (Premium Card Collection -Best Selection Vol. 3-),OP-PR,OP08-040,UC,Character,Foil,5.54,4.99,2026-05-04
455801,Monkey.D.Luffy - P-007 (Tournament Pack Vol. 1),OP-PR,P-007,PR,Character,Normal,5.52,4.69,2026-05-04
641237,Sugar (Judge Pack Vol. 6),OP-PR,OP10-065,R,Character,Foil,5.51,3.9,2026-05-04
539175,Trafalgar Law (Event Pack Vol. 3),OP-PR,ST03-008,C,Character,Foil,5.5,4.94,2026-05-04
646740,Koby (Event Pack Vol. 7),OP-PR,P-092,PR,Character,Foil,5.48,3.25,2026-05-04
588184,ST15 - ST20 Release Event Pack,OP-PR,,,,Normal,5.46,10.0,2026-05-04
518698,Shanks (Sealed Battle Kit Vol. 1),OP-PR,P-051,PR,Character,Normal,5.45,4.0,2026-05-04
587225,Hina (Premium Card Collection -Best Selection Vol. 2-),OP-PR,ST06-008,C,Character,Foil,5.4,3.28,2026-05-04
648089,Crocodile (Seven Warlords of the Sea Binder Set),OP-PR,OP07-040,UC,Character,Foil,5.33,4.99,2026-05-04
510718,Pearl (Store Championship Participation Pack Vol. 2),OP-PR,OP03-031,PR,Character,Foil,5.32,2.48,2026-05-04
593449,DON!! Card (Sabo) (Devil Fruits Collection Vol. 2),OP-PR,,DON!!,DON!!,Foil,5.3,4.99,2026-05-04
649683,More Pizza!! (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP07-037,UC,Event,Foil,5.3,4.73,2026-05-04
564260,Sanji (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-),OP-PR,OP03-102,R,Character,Foil,5.24,4.49,2026-05-04
539180,Brannew (Online Regional 2024) [Participant],OP-PR,OP03-089,R,Character,Foil,5.23,5.0,2026-05-04
641223,Slow-Slow Beam Sword (Judge Pack Vol. 6),OP-PR,OP07-076,C,Event,Foil,5.12,4.0,2026-05-04
546713,Dracule Mihawk (Premium Card Collection -Live Action Edition-),OP-PR,P-052,PR,Character,Foil,5.1,4.94,2026-05-04
544799,Judge Pack Vol. 3,OP-PR,,,,Normal,5.09,4.0,2026-05-04
519817,"Eustass""Captain""Kid (Winner Pack Vol. 5)",OP-PR,ST02-013,SR,Character,Foil,5.08,3.5,2026-05-04
652239,Roronoa Zoro (Welcome Pack Vol. 2),OP-PR,OP09-076,R,Character,Normal,5.06,4.13,2026-05-04
485270,Jinbe - ST01-005 (Alternate Art),OP-PR,ST01-005,PR,Character,Foil,5.01,4.75,2026-05-04
514058,Buggy (Judge Pack Vol. 2),OP-PR,OP03-008,PR,Character,Foil,5.0,4.2,2026-05-04
599769,Monkey.D.Luffy,OP-RP,ST01-001,L,Leader,Foil,7.42,6.71,2026-05-04
454666,Shanks (Parallel) (Manga) (Alternate Art),OP01,OP01-120,SEC,Character,Foil,2045.85,9999.98,2026-05-04
453506,Monkey.D.Luffy (003) (Parallel),OP01,OP01-003,L,Leader,Foil,855.26,790.0,2026-05-04
454513,Roronoa Zoro (001) (Parallel),OP01,OP01-001,L,Leader,Foil,556.77,490.0,2026-05-04
454514,Trafalgar Law (002) (Parallel),OP01,OP01-002,L,Leader,Foil,465.25,407.36,2026-05-04
454536,Nami (Parallel),OP01,OP01-016,R,Character,Foil,435.94,330.0,2026-05-04
454586,Donquixote Doflamingo (060) (Parallel),OP01,OP01-060,L,Leader,Foil,245.64,195.0,2026-05-04
453511,Roronoa Zoro (025) (Parallel),OP01,OP01-025,SR,Character,Foil,151.43,124.99,2026-05-04
454589,Crocodile (062) (Parallel),OP01,OP01-062,L,Leader,Foil,144.45,129.99,2026-05-04
453509,Monkey.D.Luffy (024) (Parallel),OP01,OP01-024,SR,Character,Foil,138.5,100.0,2026-05-04
454587,Kaido (061) (Parallel),OP01,OP01-061,L,Leader,Foil,138.23,99.99,2026-05-04
454609,Boa Hancock (Parallel),OP01,OP01-078,SR,Character,Foil,114.8,94.98,2026-05-04
454552,Kouzuki Oden (Parallel),OP01,OP01-031,L,Leader,Foil,106.52,79.99,2026-05-04
454623,King (091) (Parallel),OP01,OP01-091,L,Leader,Foil,102.98,88.93,2026-05-04
454669,Yamato (Parallel),OP01,OP01-121,SEC,Character,Foil,95.07,89.99,2026-05-04
454665,Shanks (Parallel),OP01,OP01-120,SEC,Character,Foil,71.16,68.76,2026-05-04
454530,Sanji (Parallel),OP01,OP01-013,R,Character,Foil,42.38,39.99,2026-05-04
532645,Box Promotion Pack,OP01,,,,Normal,40.52,40.0,2026-05-04
454599,Dracule Mihawk (Parallel),OP01,OP01-070,SR,Character,Foil,35.56,31.0,2026-05-04
453515,Trafalgar Law (047) (Parallel),OP01,OP01-047,SR,Character,Foil,35.21,32.0,2026-05-04
454627,Kaido (094) (Parallel),OP01,OP01-094,SR,Character,Foil,22.34,20.69,2026-05-04
453520,Perona (Box Topper),OP01,OP01-077,UC,Character,Foil,16.79,15.2,2026-05-04
454603,Donquixote Doflamingo (073) (Parallel),OP01,OP01-073,R,Character,Foil,15.04,13.86,2026-05-04
454576,"Eustass""Captain""Kid (Parallel)",OP01,OP01-051,SR,Character,Foil,14.26,14.49,2026-05-04
454515,Monkey.D.Luffy (003),OP01,OP01-003,L,Leader,Normal,11.55,7.0,2026-05-04
454630,King (096) (Parallel),OP01,OP01-096,SR,Character,Foil,9.71,7.0,2026-05-04
454594,Crocodile (067) (Parallel),OP01,OP01-067,SR,Character,Foil,9.58,8.1,2026-05-04
454626,Ulti (Parallel),OP01,OP01-093,R,Character,Foil,9.41,8.99,2026-05-04
456059,DON!! Card (Manga) (Alternate Art),OP01,,DON!!,DON!!,Foil,8.44,4.8,2026-05-04
454667,Yamato,OP01,OP01-121,SEC,Character,Foil,7.43,7.0,2026-05-04
453518,Alvida (Box Topper),OP01,OP01-064,C,Character,Foil,6.85,4.88,2026-05-04
454564,Kin'emon (Parallel),OP01,OP01-040,SR,Character,Foil,5.9,5.68,2026-05-04
454664,Shanks,OP01,OP01-120,SEC,Character,Foil,5.75,4.0,2026-05-04
454638,Jack (Parallel),OP01,OP01-102,R,Character,Foil,5.7,4.49,2026-05-04
485862,Portgas.D.Ace (Parallel) (Manga) (Alternate Art),OP02,OP02-013,SR,Character,Foil,1587.96,2750.0,2026-05-04
483628,Sanji (Alternate Art),OP02,OP02-026,L,Leader,Foil,166.33,134.99,2026-05-04
483627,Monkey.D.Garp (002) (Alternate Art),OP02,OP02-002,L,Leader,Foil,143.79,117.0,2026-05-04
483470,Edward.Newgate (001) (Alternate Art),OP02,OP02-001,L,Leader,Foil,123.36,104.0,2026-05-04
484476,Smoker (093) (Alternate Art),OP02,OP02-093,L,Leader,Foil,103.1,95.99,2026-05-04
482429,Nami (Alternate Art),OP02,OP02-036,SR,Character,Foil,59.06,49.0,2026-05-04
484134,Magellan (071) (Alternate Art),OP02,OP02-071,L,Leader,Foil,48.12,41.0,2026-05-04
486333,Portgas.D.Ace (Parallel),OP02,OP02-013,SR,Character,Foil,47.42,46.21,2026-05-04
485814,Monkey.D.Luffy (062) (Alternate Art),OP02,OP02-062,SR,Character,Foil,46.52,40.0,2026-05-04
483629,Kin'emon (Alternate Art),OP02,OP02-025,L,Leader,Foil,45.04,37.04,2026-05-04
483949,Emporio.Ivankov (049) (Alternate Art),OP02,OP02-049,L,Leader,Foil,41.15,36.21,2026-05-04
484314,Zephyr (Alternate Art),OP02,OP02-072,L,Leader,Foil,35.18,26.0,2026-05-04
485237,Boa Hancock (Box Topper),OP02,OP02-059,UC,Character,Foil,26.62,24.83,2026-05-04
488298,Box Promotion Pack,OP02,,,,Normal,24.91,32.0,2026-05-04
482337,Monkey.D.Luffy (041) (Alternate Art),OP02,OP02-041,R,Character,Foil,23.25,21.5,2026-05-04
483360,Uta (Alternate Art),OP02,OP02-120,SEC,Character,Foil,18.24,18.0,2026-05-04
485861,Edward.Newgate (004) (Alternate Art),OP02,OP02-004,SR,Character,Foil,15.59,15.3,2026-05-04
485813,Buggy (Alternate Art),OP02,OP02-058,R,Character,Foil,14.95,16.99,2026-05-04
485162,Kuzan (096) (Alternate Art),OP02,OP02-096,SR,Character,Foil,10.35,10.32,2026-05-04
484822,Monkey.D.Garp (115) (Alternate Art),OP02,OP02-115,R,Character,Foil,9.8,8.44,2026-05-04
482718,Uta,OP02,OP02-120,SEC,Character,Foil,9.61,7.77,2026-05-04
485456,Kuzan (121) (Alternate Art),OP02,OP02-121,SEC,Character,Foil,9.23,8.0,2026-05-04
484627,Kouzuki Oden (Alternate Art),OP02,OP02-030,SR,Character,Foil,7.58,5.72,2026-05-04
485235,Portgas.D.Ace,OP02,OP02-013,SR,Character,Foil,7.41,7.15,2026-05-04
487126,Revision Pack,OP02,,,,Normal,7.06,6.79,2026-05-04
485459,Magellan (085) (Alternate Art),OP02,OP02-085,SR,Character,Foil,6.97,6.0,2026-05-04
485255,Sakazuki (Alternate Art),OP02,OP02-099,SR,Character,Foil,6.33,5.0,2026-05-04
485087,Borsalino (Alternate Art),OP02,OP02-114,SR,Character,Foil,6.3,5.2,2026-05-04
485457,Little Sadi (Alternate Art),OP02,OP02-073,R,Character,Foil,6.18,3.8,2026-05-04
485812,Emporio.Ivankov (051) (Alternate Art),OP02,OP02-051,SR,Character,Foil,5.59,4.25,2026-05-04
485863,Marco (Alternate Art),OP02,OP02-018,R,Character,Foil,5.33,4.55,2026-05-04
486712,Boa Hancock,OP02 PRE,OP02-059,UC,Character,Normal,36.28,34.9,2026-05-04
482217,Paramount War - Pre-Release Pack,OP02 PRE,,,,Normal,28.2,38.69,2026-05-04
486670,Roronoa Zoro,OP02 PRE,OP02-043,C,Character,Normal,24.67,41.67,2026-05-04
486663,Moby Dick,OP02 PRE,OP02-024,C,Stage,Normal,21.35,24.72,2026-05-04
486749,Nico Robin,OP02 PRE,OP02-037,UC,Character,Normal,17.87,15.99,2026-05-04
486760,Tony Tony.Chopper,OP02 PRE,OP02-034,UC,Character,Normal,16.74,24.99,2026-05-04
486643,Donquixote Rosinante,OP02 PRE,OP02-108,C,Character,Normal,8.95,20.0,2026-05-04
486644,Dracule Mihawk,OP02 PRE,OP02-055,C,Character,Normal,8.68,19.99,2026-05-04
486638,DEATH WINK,OP02 PRE,OP02-069,C,Event,Normal,8.22,6.11,2026-05-04
486647,Gecko Moria,OP02 PRE,OP02-054,C,Character,Normal,8.02,7.01,2026-05-04
486652,Jinbe,OP02 PRE,OP02-033,C,Character,Normal,7.14,16.54,2026-05-04
486694,Trafalgar Law,OP02 PRE,OP02-035,C,Character,Normal,6.7,12.75,2026-05-04
486645,Franky,OP02 PRE,OP02-039,C,Character,Normal,6.28,9.99,2026-05-04
486649,Impel Down All Stars,OP02 PRE,OP02-066,C,Event,Normal,5.84,4.6,2026-05-04
486636,Cabaji,OP02 PRE,OP02-052,C,Character,Normal,5.56,4.0,2026-05-04
486700,Wanda,OP02 PRE,OP02-044,C,Character,Normal,5.22,4.0,2026-05-04
486697,Usopp,OP02 PRE,OP02-028,C,Character,Normal,5.21,4.07,2026-05-04
500118,Sogeking (Alternate Art) (Manga),OP03,OP03-122,SEC,Character,Foil,799.25,969.0,2026-05-04
501678,Monkey.D.Luffy (Wanted Poster),OP03,ST01-012,SR,Character,Foil,400.89,240.0,2026-05-04
498254,Nami (040) (Alternate Art),OP03,OP03-040,L,Leader,Foil,261.46,233.72,2026-05-04
498484,Charlotte Katakuri (099) (Alternate Art),OP03,OP03-099,L,Leader,Foil,103.74,89.99,2026-05-04
501677,"Eustass""Captain""Kid (Wanted Poster)",OP03,OP01-051,SR,Character,Foil,94.38,84.66,2026-05-04
501680,Kaido (Wanted Poster),OP03,ST04-003,SR,Character,Foil,92.46,65.0,2026-05-04
497934,Portgas.D.Ace (Alternate Art),OP03,OP03-001,L,Leader,Foil,89.38,75.0,2026-05-04
501679,Donquixote Doflamingo (Wanted Poster),OP03,ST03-009,SR,Character,Foil,79.19,65.0,2026-05-04
498064,Arlong (Alternate Art),OP03,OP03-022,L,Leader,Foil,39.31,34.97,2026-05-04
498486,Rob Lucci (076) (Alternate Art),OP03,OP03-076,L,Leader,Foil,35.43,29.0,2026-05-04
498039,Kuro (Alternate Art),OP03,OP03-021,L,Leader,Foil,32.0,25.81,2026-05-04
498482,Charlotte Linlin (077) (Alternate Art),OP03,OP03-077,L,Leader,Foil,31.49,26.9,2026-05-04
498297,Iceburg (Alternate Art),OP03,OP03-058,L,Leader,Foil,29.49,28.0,2026-05-04
500116,Sogeking (Alternate Art),OP03,OP03-122,SEC,Character,Foil,17.17,16.28,2026-05-04
500122,Charlotte Katakuri (123) (Alternate Art),OP03,OP03-123,SEC,Character,Foil,15.48,14.39,2026-05-04
498784,Fire Fist (Alternate Art),OP03,OP03-018,R,Event,Foil,14.02,11.0,2026-05-04
501997,Sogeking,OP03,OP03-122,SEC,Character,Foil,13.03,9.99,2026-05-04
500093,Charlotte Linlin (114) (Alternate Art),OP03,OP03-114,SR,Character,Foil,12.38,10.55,2026-05-04
500020,Kalifa (081) (Alternate Art),OP03,OP03-081,R,Character,Foil,12.05,11.99,2026-05-04
500086,Charlotte Pudding (Alternate Art),OP03,OP03-112,R,Character,Foil,11.19,10.0,2026-05-04
499191,Usopp (Alternate Art),OP03,OP03-041,SR,Character,Foil,9.53,8.1,2026-05-04
499287,Zeff (Alternate Art),OP03,OP03-047,R,Character,Foil,8.24,5.89,2026-05-04
500041,Rob Lucci (092) (Alternate Art),OP03,OP03-092,SR,Character,Foil,7.12,5.98,2026-05-04
498597,Marco (Alternate Art),OP03,OP03-013,SR,Character,Foil,6.18,4.83,2026-05-04
498862,Gin (Alternate Art),OP03,OP03-024,R,Character,Foil,5.67,4.9,2026-05-04
499498,Issho (Alternate Art),OP03,OP03-078,SR,Character,Foil,5.19,4.49,2026-05-04
502624,Pillars of Strength - Pre-Release Pack,OP03 PRE,,,,Normal,40.2,23.95,2026-05-04
501708,Nojiko,OP03 PRE,OP03-048,UC,Character,Normal,26.37,22.0,2026-05-04
501699,Monkey.D.Garp,OP03 PRE,OP03-014,UC,Character,Normal,12.56,9.75,2026-05-04
501697,Buggy (008),OP03 PRE,OP03-008,UC,Character,Normal,11.77,13.3,2026-05-04
501721,Tempest Kick Sky Slicer,OP03 PRE,OP03-096,UC,Event,Normal,10.71,14.49,2026-05-04
501701,Cross Fire,OP03 PRE,OP03-017,UC,Event,Normal,9.66,8.86,2026-05-04
501711,Sanji's Pilaf,OP03 PRE,OP03-056,UC,Event,Normal,8.9,8.46,2026-05-04
501685,Enies Lobby,OP03 PRE,OP03-098,C,Stage,Normal,7.68,7.88,2026-05-04
501720,Air Door,OP03 PRE,OP03-094,UC,Event,Normal,7.36,5.22,2026-05-04
501656,Buggy (032),OP03 PRE,OP03-032,C,Character,Normal,7.05,25.0,2026-05-04
501704,Hatchan,OP03 PRE,OP03-033,UC,Character,Normal,6.94,4.98,2026-05-04
501724,Shirahoshi,OP03 PRE,OP03-116,UC,Character,Normal,6.83,14.99,2026-05-04
501665,Usopp's Rubber Band of Doom!!!,OP03 PRE,OP03-054,C,Event,Normal,6.36,6.36,2026-05-04
501726,Ikoku Sovereignty,OP03 PRE,OP03-118,UC,Event,Normal,5.22,3.6,2026-05-04
516558,Sabo (Alternate Art) (Manga),OP04,OP04-083,SR,Character,Foil,754.74,650.0,2026-05-04
516555,Boa Hancock (SP),OP04,OP01-078,SR,Character,Foil,726.2,659.95,2026-05-04
516554,Trafalgar Law (SP),OP04,OP01-047,SR,Character,Foil,144.88,135.0,2026-05-04
516553,Edward.Newgate (SP),OP04,OP02-004,SR,Character,Foil,136.04,90.0,2026-05-04
510774,Nefeltari Vivi (001) (Alternate Art),OP04,OP04-001,L,Leader,Foil,101.22,81.79,2026-05-04
516557,Sakazuki (SP),OP04,OP02-099,SR,Character,Foil,55.3,49.99,2026-05-04
510897,Donquixote Doflamingo (019) (Alternate Art),OP04,OP04-019,L,Leader,Foil,52.97,49.21,2026-05-04
510994,Rebecca (039) (Alternate Art),OP04,OP04-039,L,Leader,Foil,50.92,48.86,2026-05-04
516556,Magellan (SP),OP04,OP02-085,SR,Character,Foil,46.18,44.05,2026-05-04
511766,Crocodile (058) (Alternate Art),OP04,OP04-058,L,Leader,Foil,44.72,40.81,2026-05-04
514246,Ms. All Sunday (Alternate Art),OP04,OP04-064,SR,Character,Foil,24.24,23.99,2026-05-04
515333,Nefeltari Vivi (118) (Alternate Art),OP04,OP04-118,SEC,Character,Foil,23.79,20.99,2026-05-04
510996,Issho (Alternate Art),OP04,OP04-020,L,Leader,Foil,20.4,17.99,2026-05-04
514544,Sabo (Alternate Art),OP04,OP04-083,SR,Character,Foil,18.0,16.5,2026-05-04
515279,Monkey.D.Luffy (090) (Alternate Art),OP04,OP04-090,SR,Character,Foil,16.59,15.98,2026-05-04
515310,Yamato (Alternate Art),OP04,OP04-112,SR,Character,Foil,16.51,14.99,2026-05-04
511401,Queen (040) (Alternate Art),OP04,OP04-040,L,Leader,Foil,12.94,12.01,2026-05-04
515848,Donquixote Rosinante (Alternate Art),OP04,OP04-119,SEC,Character,Foil,8.33,6.99,2026-05-04
515312,Nefeltari Vivi (118),OP04,OP04-118,SEC,Character,Foil,7.76,7.0,2026-05-04
521201,Special DON!! Card Pack DP-01,OP04,,,,Normal,7.54,25.0,2026-05-04
